,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
825,826,US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,40.3128
860,861,CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472
861,862,CA-2014-133851,6/9/2014,6/16/2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0.0,10.626
882,883,US-2017-123463,12/23/2017,12/23/2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0.0,5.9312
886,887,CA-2017-115364,6/26/2017,7/2/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0.0,1.6752
903,904,CA-2016-130477,4/8/2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192
904,905,CA-2016-130477,4/8/2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984
905,906,CA-2016-130477,4/8/2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2,0.0,6.2208
959,960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196000000000005
992,993,CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0.0,4.9104
993,994,CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,5,0.0,69.705
1004,1005,CA-2015-126445,8/27/2015,8/31/2015,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0.0,92.0835
1010,1011,CA-2014-158540,11/24/2014,11/26/2014,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0.0,27.3096
1037,1038,CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734000000000002
1048,1049,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692
1049,1050,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1,0.0,37.9962
1067,1068,CA-2016-157686,10/1/2016,10/2/2016,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.84799999999998,4,0.2,12.177999999999999
1091,1092,CA-2015-143490,12/6/2015,12/13/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,0.0,33.641999999999996
1092,1093,CA-2015-143490,12/6/2015,12/13/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.18400000000003,2,0.2,19.1786
1104,1105,CA-2016-112340,10/21/2016,10/27/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0.0,11.2308
1113,1114,CA-2017-140585,12/18/2017,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352
1114,1115,CA-2017-140585,12/18/2017,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1115,1116,CA-2017-140585,12/18/2017,12/23/2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2,0.0,57.5904
1141,1142,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196000000000005
1142,1143,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,8.72,4,0.0,2.8776
1143,1144,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,6.48,1,0.0,3.1104
1144,1145,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.054
1145,1146,CA-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0.0,16.7886
1161,1162,CA-2014-126522,9/1/2014,9/5/2014,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0.0,15.6426
1172,1173,CA-2014-158064,4/21/2014,4/25/2014,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,0.2,5.5755
1228,1229,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872
1229,1230,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0.0,2.9682
1230,1231,CA-2017-100013,11/6/2017,11/11/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0.0,1.7608
1245,1246,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586
1246,1247,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068
1247,1248,CA-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988
1265,1266,CA-2017-110380,9/2/2017,9/7/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0.0,1.7739
1292,1293,CA-2015-101707,8/27/2015,9/1/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0.0,9.2232
1293,1294,CA-2015-101707,8/27/2015,9/1/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,5,0.0,52.532
1294,1295,CA-2015-101707,8/27/2015,9/1/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,1,0.0,1.4784
1299,1300,CA-2015-121391,10/4/2015,10/7/2015,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0.0,7.0096
1306,1307,CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7,0.0,22.4448
1307,1308,CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206
1308,1309,CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0.0,5.6628
1309,1310,CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164
1310,1311,CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.56799999999998,2,0.2,-8.0784
1329,1330,CA-2016-142762,5/23/2016,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302
1336,1337,US-2017-123281,4/2/2017,4/7/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286
1359,1360,US-2014-151925,9/26/2014,10/1/2014,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.56799999999998,2,0.2,0.0
1372,1373,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0.0,14.8
1373,1374,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536
1441,1442,CA-2017-128160,12/19/2017,12/24/2017,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2,0.2,11.46
1478,1479,CA-2017-121468,11/19/2017,11/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968000000000004,4,0.2,2.3976
1479,1480,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416
1480,1481,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0.0,19.8254
1481,1482,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0.0,8.8062
1509,1510,CA-2017-103611,9/12/2017,9/15/2017,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.0,3.0096
1551,1552,CA-2016-159345,6/17/2016,6/22/2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,2,0.0,54.8604
1568,1569,US-2017-152002,6/11/2017,6/11/2017,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553
1570,1571,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941
1571,1572,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3,0.0,10.4832
1572,1573,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0.0,6.2979
1573,1574,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84
1593,1594,CA-2014-117317,10/19/2014,10/19/2014,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0.0,6.5856
1604,1605,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5,0.2,12.987
1605,1606,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3,0.0,1.5288
1606,1607,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,21.228
1607,1608,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.9709999999999999
1608,1609,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224
1609,1610,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3,0.2,3.2676
1624,1625,CA-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.495
1625,1626,CA-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0.0,556.974
1658,1659,CA-2017-161809,1/20/2017,1/26/2017,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485
1676,1677,CA-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,26.07
1677,1678,CA-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,0.0,8.7906
1682,1683,US-2016-101497,9/29/2016,10/1/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0.0,9.1056
1697,1698,CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,31.0184
1698,1699,CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,7,0.0,10.3488
1706,1707,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,6,0.0,20.6142
1707,1708,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
1708,1709,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,0.0,3.71
1709,1710,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999
1710,1711,CA-2017-123491,10/30/2017,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567
